TRI_CHEM_INFO.TRI_CHEM_ID,TRI_CHEM_INFO.CHEM_NAME,TRI_CHEM_INFO.ACTIVE_DATE,TRI_CHEM_INFO.INACTIVE_DATE,TRI_CHEM_INFO.CAAC_IND,TRI_CHEM_INFO.CARC_IND,TRI_CHEM_INFO.R3350_IND,TRI_CHEM_INFO.METAL_IND,TRI_CHEM_INFO.FEDS_IND,TRI_CHEM_INFO.CLASSIFICATION,TRI_CHEM_INFO.PBT_START_YEAR,TRI_CHEM_INFO.PBT_END_YEAR,TRI_CHEM_INFO.NO_DECIMALS,TRI_CHEM_INFO.UNIT_OF_MEASURE,TRI_CHEM_INFO.CAS_REGISTRY_NUMBER,TRI_CHEM_INFO.SRS_ID,TRI_CHEM_INFO.DEFAULT_PERCENTAGE_TO_81C,TRI_CHEM_INFO.DEFAULT_PERCENTAGE_TO_81D,TRI_CHEM_INFO.DEFAULT_PERCENTAGE_TO_87,TRI_CHEM_INFO.PFAS_IND,
"0000084662","Diethyl phthalate","1987","1994","0","0","0","0","0","0","","","","Pounds","84-66-2","9985","0","0","100","0"
"0000086306","N-Nitrosodiphenylamine","1987","9999","0","0","0","0","0","0","","","","Pounds","86-30-6","10702","5","42","53","0"
"0000087627","2,6-Xylidine","1987","9999","0","1","0","0","0","0","","","","Pounds","87-62-7","11296","2","53","45","0"
"0000088062","2,4,6-Trichlorophenol","1987","9999","1","1","0","0","0","0","","","","Pounds","88-06-2","11536","9","9","82","0"
"0000090040","o-Anisidine","1987","9999","1","1","0","0","0","0","","","","Pounds","90-04-0","12815","1","25","74","0"
"0000764410","1,4-Dichloro-2-butene","1994","9999","0","0","0","0","0","0","","","","Pounds","764-41-0","69567","1","84","15","0"
"0002212671","Molinate","1995","9999","0","0","0","0","0","0","","","","Pounds","2212-67-1","98590","0","0","100","0"
"0002699798","Sulfuryl fluoride","1995","9999","0","0","0","0","0","0","","","","Pounds","2699-79-8","106385","2","98","0","0"
"0007439921","Lead","1987","9999","1","1","1","1","0","1","2000","9999","","Pounds","7439-92-1","149583","63","37","0","0"
"0008001352","Toxaphene","1987","9999","1","1","0","0","0","1","2000","9999","7","Pounds","8001-35-2","156919","62","1","37","0"
"0016543558","N-Nitrosonornicotine","1987","9999","0","1","0","0","0","0","","","","Pounds","16543-55-8","204743","0","0","100","0"
"0025376458","Diaminotoluene (mixed isomers)","1987","9999","0","1","0","0","0","0","","","","Pounds","25376-45-8","232421","1","78","21","0"
"0127564925","Dichloropentafluoropropane","1995","9999","0","0","0","0","0","0","","","","Pounds","127564-92-5","625764","3","96","1","0"
"0000094597","Safrole","1987","9999","0","1","0","0","0","0","","","","Pounds","94-59-7","15537","8","34","58","0"
"0035554440","Imazalil","1995","9999","0","0","0","0","0","0","","","","Pounds","35554-44-0","269597","15","21","64","0"
"0002312358","Propargite","1995","9999","0","0","0","0","0","0","","","","Pounds","2312-35-8","100073","42","44","14","0"
"0000333415","Diazinon","1995","9999","0","1","0","0","0","0","","","","Pounds","333-41-5","42705","12","7","81","0"
"N120","Diisocyanates","1995","9999","1","0","0","0","0","0","","","","Pounds","N120","649715","0","0","100","0"
"0005234684","Carboxin","1995","9999","0","0","0","0","0","0","","","","Pounds","5234-68-4","130203","1","24","75","0"
"0000079210","Peracetic acid","1987","9999","0","0","0","0","0","0","","","","Pounds","79-21-0","7682","0","8","92","0"
"0013463406","Iron pentacarbonyl","1995","9999","0","0","0","2","0","0","","","","Pounds","13463-40-6","186874","0","0","100","0"
"0000924425","N-Methylolacrylamide","1995","9999","0","0","0","0","0","0","","","","Pounds","924-42-5","73718","0","8","92","0"
"0000077474","Hexachlorocyclopentadiene","1987","9999","1","0","0","0","0","0","","","","Pounds","77-47-4","6494","44","11","45","0"
"0000099592","5-Nitro-o-anisidine","1987","9999","0","0","0","0","0","0","","","","Pounds","99-59-2","18788","0","0","100","0"
"0000759739","N-Nitroso-N-ethylurea","1987","9999","0","1","0","0","0","0","","","","Pounds","759-73-9","69245","1","55","44","0"
"0039300453","Dinocap","1995","9999","0","0","0","0","0","0","","","","Pounds","39300-45-3","278739","0","0","100","0"
"0000108054","Vinyl acetate","1987","9999","1","1","0","0","0","0","","","","Pounds","108-05-4","24828","0","11","89","0"
"0028434006","d-trans-Allethrin","1995","9999","0","0","0","0","0","0","","","","Pounds","28434-00-6","249318","0","0","100","0"
"0033089611","Amitraz","1995","9999","0","0","0","0","0","0","","","","Pounds","33089-61-1","263822","0","0","100","0"
"0000110576","trans-1,4-Dichloro-2-butene","1995","9999","0","0","0","0","0","0","","","","Pounds","110-57-6","26765","2","27","71","0"
"0000191242","Benzo[g,h,i]perylene","2000","9999","1","0","0","0","0","1","2000","9999","7","Pounds","191-24-2","40576","0","0","100","0"
"N090","Chromium compounds (except for chromite ore mined in the Transvaal Region)","1987","9999","1","0","1","1","0","0","","","","Pounds","N090","649475","76","24","0","0"
"N230","Certain glycol ethers","1987","9999","1","0","0","0","0","0","","","","Pounds","N230","649541","0","8","92","0"
"N746","Strychnine and salts","1995","9999","0","0","0","0","0","0","","","","Pounds","N746","649905","2","98","0","0"
"0000057578","beta-Propiolactone","1987","9999","1","1","0","0","0","0","","","","Pounds","57-57-8","2600","0","0","100","0"
"0000064675","Diethyl sulfate","1987","9999","1","1","0","0","0","0","","","","Pounds","64-67-5","3889","0","5","95","0"
"0000074851","Ethylene","1987","9999","0","0","0","0","0","0","","","","Pounds","74-85-1","5090","0","92","8","0"
"0000075070","Acetaldehyde","1987","9999","1","1","0","0","0","0","","","","Pounds","75-07-0","5280","0","9","91","0"
"0000075638","Bromotrifluoromethane (Halon 1301)","1991","9999","0","0","0","0","0","0","","","","Pounds","75-63-8","5736","0","99","1","0"
"0000077736","Dicyclopentadiene","1995","9999","0","0","0","0","0","0","","","","Pounds","77-73-6","6643","7","84","9","0"
"0000079196","Thiosemicarbazide","1995","9999","0","0","0","0","0","0","","","","Pounds","79-19-6","7666","1","55","44","0"
"0000092524","Biphenyl","1987","9999","1","0","0","0","0","0","","","","Pounds","92-52-4","14183","10","2","88","0"
"0000090948","Michler's ketone","1987","9999","0","1","0","0","0","0","","","","Pounds","90-94-8","13177","0","0","100","0"
"0000091598","beta-Naphthylamine","1987","9999","0","1","0","0","0","0","","","","Pounds","91-59-8","13540","1","23","76","0"
"0000091941","3,3'-Dichlorobenzidine","1987","9999","1","1","0","0","0","0","","","","Pounds","91-94-1","13755","9","32","59","0"
"0000092671","4-Aminobiphenyl","1987","9999","1","1","0","0","0","0","","","","Pounds","92-67-1","14308","3","47","50","0"
"0000093652","Mecoprop","1995","9999","0","1","0","0","0","0","","","","Pounds","93-65-2","15008","5","42","53","0"
"0000094586","Dihydrosafrole","1994","9999","0","1","0","0","0","0","","","","Pounds","94-58-6","15529","10","30","60","0"
"0000094746","Methoxone","1995","9999","0","1","0","0","0","0","","","","Pounds","94-74-6","15644","6","39","55","0"
"0000094757","2,4-D","1987","9999","1","1","0","0","0","0","","","","Pounds","94-75-7","15651","2","6","92","0"
"0000094826","2,4-DB","1995","9999","0","0","0","0","0","0","","","","Pounds","94-82-6","15701","0","0","100","0"
"0000095487","o-Cresol","1987","9999","1","0","0","0","0","0","","","","Pounds","95-48-7","16147","0","8","92","0"
"0000095501","1,2-Dichlorobenzene","1987","9999","0","0","0","0","0","0","","","","Pounds","95-50-1","16162","7","47","46","0"
"0000095807","2,4-Diaminotoluene","1987","9999","1","1","0","0","0","0","","","","Pounds","95-80-7","16410","1","55","44","0"
"0000096093","Styrene oxide","1987","9999","1","1","0","0","0","0","","","","Pounds","96-09-3","16584","1","25","74","0"
"0000096457","Ethylene thiourea","1987","9999","1","1","0","0","0","0","","","","Pounds","96-45-7","16857","1","55","44","0"
"0000097234","Dichlorophene","1995","9999","0","0","0","0","0","0","","","","Pounds","97-23-4","17228","0","0","100","0"
"0000097563","C.I. Solvent Yellow 3","1987","9999","0","1","0","0","0","0","","","","Pounds","97-56-3","17400","0","0","100","0"
"0000098873","Benzal chloride","1987","9999","0","0","0","0","0","0","","","","Pounds","98-87-3","18341","0","0","100","0"
"0000098884","Benzoyl chloride","1987","9999","0","0","0","0","0","0","","","","Pounds","98-88-4","18358","0","0","100","0"
"0000099558","5-Nitro-o-toluidine","1994","9999","0","0","0","0","0","0","","","","Pounds","99-55-8","18754","1","54","45","0"
"0000100425","Styrene","1987","9999","1","1","0","0","0","0","","","","Pounds","100-42-5","19414","2","13","85","0"
"0000100754","N-Nitrosopiperidine","1987","9999","0","1","0","0","0","0","","","","Pounds","100-75-4","19695","1","55","44","0"
"0000101053","Anilazine","1995","9999","0","0","0","0","0","0","","","","Pounds","101-05-3","19885","16","19","65","0"
"0000101611","4,4'-Methylenebis(N,N-dimethyl)benzenamine","1987","9999","0","1","0","0","0","0","","","","Pounds","101-61-1","20214","0","0","100","0"
"0000101804","4,4'-Diaminodiphenyl ether","1987","9999","0","1","0","0","0","0","","","","Pounds","101-80-4","20362","1","24","75","0"
"0000106423","p-Xylene","1987","9999","1","0","1","0","0","0","","","","Pounds","106-42-3","23580","3","19","78","0"
"0000106934","1,2-Dibromoethane","1987","9999","1","1","0","0","0","0","","","","Pounds","106-93-4","23986","1","60","39","0"
"0000107062","1,2-Dichloroethane","1987","9999","1","1","0","0","0","0","","","","Pounds","107-06-2","24117","1","64","35","0"
"0000107119","Allylamine","1995","9999","0","0","0","0","0","0","","","","Pounds","107-11-9","24166","1","25","74","0"
"0000107197","Propargyl alcohol","1995","9999","0","0","0","0","0","0","","","","Pounds","107-19-7","24232","0","8","92","0"
"0000108383","m-Xylene","1987","9999","1","0","1","0","0","0","","","","Pounds","108-38-3","25056","3","18","79","0"
"0000108452","1,3-Phenylenediamine","1995","9999","0","0","0","0","0","0","","","","Pounds","108-45-2","25122","1","55","44","0"
"0000108781","Melamine","1987","1987","0","0","0","0","0","0","","","","Pounds","108-78-1","25361","0","0","100","0"
"0000108907","Chlorobenzene","1987","9999","1","0","0","0","0","0","","","","Pounds","108-90-7","25478","2","39","59","0"
"0000108930","Cyclohexanol","1995","9999","0","0","0","0","0","0","","","","Pounds","108-93-0","25494","0","9","91","0"
"0000109864","2-Methoxyethanol","1987","9999","0","0","0","0","0","0","","","","Pounds","109-86-4","26211","0","8","92","0"
"0000110805","2-Ethoxyethanol","1987","9999","0","0","0","0","0","0","","","","Pounds","110-80-5","26989","0","8","92","0"
"0000110861","Pyridine","1987","9999","0","0","0","0","0","0","","","","Pounds","110-86-1","27037","0","8","92","0"
"0000111422","Diethanolamine","1987","9999","1","0","0","0","0","0","","","","Pounds","111-42-2","27516","0","8","92","0"
"0000111444","Bis(2-chloroethyl) ether","1987","9999","1","0","0","0","0","0","","","","Pounds","111-44-4","27532","2","78","20","0"
"0000119937","3,3'-Dimethylbenzidine","1987","9999","1","1","0","0","0","0","","","","Pounds","119-93-7","30940","1","23","76","0"
"0000120127","Anthracene","1987","9999","0","0","0","0","0","0","","","","Pounds","120-12-7","31013","31","8","61","0"
"0000120581","Isosafrole","1990","9999","0","0","0","0","0","0","","","","Pounds","120-58-1","31302","7","36","57","0"
"0000120809","Catechol","1987","9999","1","1","0","0","0","0","","","","Pounds","120-80-9","31427","0","8","92","0"
"0000120821","1,2,4-Trichlorobenzene","1987","9999","1","0","0","0","0","0","","","","Pounds","120-82-1","31435","19","22","59","0"
"0000121755","Malathion","1995","9999","0","1","0","0","0","0","","","","Pounds","121-75-5","31922","1","7","92","0"
"0000123319","Hydroquinone","1987","9999","1","0","0","0","0","0","","","","Pounds","123-31-9","32904","0","8","92","0"
"0000123911","1,4-Dioxane","1987","9999","1","1","0","0","0","0","","","","Pounds","123-91-1","33241","1","55","44","0"
"0000126987","Methacrylonitrile","1994","9999","0","0","0","0","0","0","","","","Pounds","126-98-7","34082","1","27","72","0"
"0000127184","Tetrachloroethylene","1987","9999","1","1","1","0","0","0","","","","Pounds","127-18-4","34157","6","87","7","0"
"0000131522","Sodium pentachlorophenate","1995","9999","0","1","0","0","0","0","","","","Pounds","131-52-2","35394","0","0","100","0"
"0000132649","Dibenzofuran","1987","9999","1","0","0","0","0","0","","","","Pounds","132-64-9","35709","18","4","78","0"
"0000133062","Captan","1987","9999","1","0","0","0","0","0","","","","Pounds","133-06-2","35790","1","23","76","0"
"0000133073","Folpet","1995","9999","0","0","0","0","0","0","","","","Pounds","133-07-3","35808","2","20","78","0"
"0000133904","Chloramben","1987","9999","1","0","0","0","0","0","","","","Pounds","133-90-4","35956","0","0","100","0"
"0000136458","Dipropyl isocinchomeronate","1995","9999","0","0","0","0","0","0","","","","Pounds","136-45-8","36665","6","3","91","0"
"0000137428","Metham sodium","1995","9999","0","0","0","0","0","0","","","","Pounds","137-42-8","36970","0","27","73","0"
"0000139651","4,4'-Thiodianiline","1987","9999","0","1","0","0","0","0","","","","Pounds","139-65-1","37481","0","0","100","0"
"0000140885","Ethyl acrylate","1987","9999","1","1","0","0","0","0","","","","Pounds","140-88-5","37929","0","10","90","0"
"0000141322","Butyl acrylate","1987","9999","0","0","0","0","0","0","","","","Pounds","141-32-2","38281","1","9","90","0"
"0000298000","Methyl parathion","1995","9999","0","0","0","0","0","0","","","","Pounds","298-00-0","41194","2","6","92","0"
"0000302012","Hydrazine","1987","9999","1","1","0","0","0","0","","","","Pounds","302-01-2","41541","0","15","85","0"
"0000309002","Aldrin","1987","9999","0","0","0","0","0","1","2000","9999","7","Pounds","309-00-2","42002","62","1","37","0"
"0000319846","alpha-Hexachlorocyclohexane","1995","9999","1","1","0","0","0","0","","","","Pounds","319-84-6","42184","0","0","100","0"
"0000330552","Linuron","1995","9999","0","0","0","0","0","0","","","","Pounds","330-55-2","42614","5","41","54","0"
"0000334883","Diazomethane","1987","9999","1","0","0","0","0","0","","","","Pounds","334-88-3","42762","0","0","100","0"
"0000354234","1,2-Dichloro-1,1,2-trifluoroethane (HCFC-123a)","1994","9999","0","0","0","0","0","0","","","","Pounds","354-23-4","43471","1","98","1","0"
"0000357573","Brucine","1995","9999","0","0","0","0","0","0","","","","Pounds","357-57-3","43794","1","55","44","0"
"0000460355","3-Chloro-1,1,1-trifluoropropane (HCFC-253fb)","1995","9999","0","0","0","0","0","0","","","","Pounds","460-35-5","46292","1","98","1","0"
"0000463581","Carbonyl sulfide","1987","9999","1","0","0","0","0","0","","","","Pounds","463-58-1","46508","0","84","16","0"
"0000465736","Isodrin","1995","9999","0","0","0","0","0","1","2000","9999","7","Pounds","465-73-6","46615","62","1","37","0"
"0000492808","C.I. Solvent Yellow 34","1987","9999","0","1","0","0","0","0","","","","Pounds","492-80-8","47662","2","50","48","0"
"0000532274","2-Chloroacetophenone","1987","9999","1","0","0","0","0","0","","","","Pounds","532-27-4","50740","0","0","100","0"
"0000541537","2,4-Dithiobiuret","1995","9999","0","0","0","0","0","0","","","","Pounds","541-53-7","52167","1","51","48","0"
"0000542756","1,3-Dichloropropylene","1987","9999","1","1","0","0","0","0","","","","Pounds","542-75-6","52449","1","44","55","0"
"0000554132","Lithium carbonate","1995","9999","0","0","0","2","0","0","","","","Pounds","554-13-2","53553","2","98","0","0"
"0000556616","Methyl isothiocyanate","1995","9999","0","0","0","0","0","0","","","","Pounds","556-61-6","53934","0","0","100","0"
"0000563473","3-Chloro-2-methyl-1-propene","1995","9999","0","1","0","0","0","0","","","","Pounds","563-47-3","54643","1","93","6","0"
"0000576261","2,6-Dimethylphenol","1995","1996","0","0","0","0","0","0","","","","Pounds","576-26-1","55228","0","0","100","0"
"0000593602","Vinyl bromide","1987","9999","1","1","0","0","0","0","","","","Pounds","593-60-2","57448","0","0","100","0"
"0000636215","o-Toluidine hydrochloride","1987","9999","0","1","0","0","0","0","","","","Pounds","636-21-5","65623","1","54","45","0"
"0000639587","Triphenyltin chloride","1995","9999","0","0","0","2","0","0","","","","Pounds","639-58-7","66183","0","0","100","0"
"0000684935","N-Nitroso-N-methylurea","1987","9999","1","1","0","0","0","0","","","","Pounds","684-93-5","67462","1","55","44","0"
"0000709988","Propanil","1995","9999","0","0","0","0","0","0","","","","Pounds","709-98-8","68619","4","44","52","0"
"0000759944","S-Ethyl dipropylthiocarbamate","1995","9999","0","0","0","0","0","0","","","","Pounds","759-94-4","69252","5","41","54","0"
"0000812044","1,1-Dichloro-1,2,2-trifluoroethane (HCFC-123b)","1994","9999","0","0","0","0","0","0","","","","Pounds","812-04-4","70664","0","0","100","0"
"0000872504","N-Methyl-2-pyrrolidone","1995","9999","0","0","0","0","0","0","","","","Pounds","872-50-4","72744","0","8","92","0"
"0000957517","Diphenamid","1995","9999","0","0","0","0","0","0","","","","Pounds","957-51-7","75259","0","0","100","0"
"0000961115","Tetrachlorvinphos","1987","9999","0","1","0","0","0","0","","","","Pounds","961-11-5","75366","7","11","82","0"
"0000989388","C.I. Basic Red 1","1987","9999","0","0","0","0","0","0","","","","Pounds","989-38-8","75531","0","0","100","0"
"0001163195","Decabromodiphenyl oxide","1987","9999","0","0","0","0","0","0","","","","Pounds","1163-19-5","79996","62","1","37","0"
"0001310732","Sodium hydroxide (solution)","1987","1988","0","0","0","0","0","0","","","","Pounds","1310-73-2","82644","0","0","100","0"
"0001314201","Thorium dioxide","1987","9999","0","0","0","2","0","0","","","","Pounds","1314-20-1","82974","90","10","0","0"
"0001335871","Hexachloronaphthalene","1987","9999","0","0","0","0","0","0","","","","Pounds","1335-87-1","85837","0","0","100","0"
"0001582098","Trifluralin","1987","9999","1","0","0","0","0","1","2000","9999","7","Pounds","1582-09-8","89060","57","3","40","0"
"0001717006","1,1-Dichloro-1-fluoroethane (HCFC-141b)","1994","9999","0","0","0","0","0","0","","","","Pounds","1717-00-6","91348","1","96","3","0"
"0001897456","Chlorothalonil","1987","9999","0","1","0","0","0","0","","","","Pounds","1897-45-6","93971","3","18","79","0"
"0001918021","Picloram","1995","9999","0","0","0","0","0","0","","","","Pounds","1918-02-1","94227","2","90","8","0"
"0001928434","2,4-D 2-ethylhexyl ester","1995","9999","0","1","0","0","0","0","","","","Pounds","1928-43-4","94383","22","0","78","0"
"0001929733","2,4-D 2-butoxyethyl ester","1995","9999","0","1","0","0","0","0","","","","Pounds","1929-73-3","94441","12","1","87","0"
"0001937377","C.I. Direct Black 38","1987","9999","0","1","0","0","0","0","","","","Pounds","1937-37-7","94599","0","0","100","0"
"0001983104","Tributyltin fluoride","1995","9999","0","0","0","2","0","0","","","","Pounds","1983-10-4","95125","0","0","100","0"
"0002155706","Tributyltin methacrylate","1995","9999","0","0","0","2","0","0","","","","Pounds","2155-70-6","97709","0","0","100","0"
"0002164070","Dipotassium endothall","1995","9999","0","0","0","0","0","0","","","","Pounds","2164-07-0","97998","1","24","75","0"
"0002303164","Diallate","1987","9999","0","0","0","0","0","0","","","","Pounds","2303-16-4","99895","21","14","65","0"
"0002303175","Triallate","1995","9999","0","0","0","0","0","0","","","","Pounds","2303-17-5","99903","35","5","60","0"
"0002439012","Chinomethionate","1995","9999","0","0","0","0","0","0","","","","Pounds","2439-01-2","102244","0","0","100","0"
"0002524030","Dimethyl chlorothiophosphate","1995","9999","0","0","0","0","0","0","","","","Pounds","2524-03-0","103747","0","0","100","0"
"0002602462","C.I. Direct Blue 6","1987","9999","0","1","0","0","0","0","","","","Pounds","2602-46-2","105015","0","0","100","0"
"0002650182","C.I. Acid Blue 9, Diammonium Salt","1987","1987","0","0","0","0","0","0","","","","Pounds","2650-18-2","105759","0","0","100","0"
"0002971382","2,4-D chlorocrotyl ester","1995","9999","0","1","0","0","0","0","","","","Pounds","2971-38-2","109496","16","0","84","0"
"0003118976","C.I. Solvent Orange 7","1987","9999","0","0","0","0","0","0","","","","Pounds","3118-97-6","111914","0","0","100","0"
"0003383968","Temephos","1995","9999","0","0","0","0","0","0","","","","Pounds","3383-96-8","115162","38","0","62","0"
"0003761533","C.I. Food Red 5","1987","9999","0","1","0","0","0","0","","","","Pounds","3761-53-3","118901","0","0","100","0"
"0006459945","C.I. Acid Red 114","1995","9999","0","1","0","0","0","0","","","","Pounds","6459-94-5","142992","0","0","100","0"
"0007440020","Nickel","1987","9999","1","1","1","1","0","0","","","","Pounds","7440-02-0","149674","38","62","0","0"
"0007440360","Antimony","1987","9999","1","0","0","1","0","0","","","","Pounds","7440-36-0","149963","32","68","0","0"
"0007440393","Barium","1987","9999","0","0","0","3","0","0","","","","Pounds","7440-39-3","149997","69","31","0","0"
"0007440417","Beryllium","1987","9999","1","1","0","1","0","0","","","","Pounds","7440-41-7","150003","37","63","0","0"
"0007550450","Titanium tetrachloride","1987","9999","1","0","0","2","0","0","","","","Pounds","7550-45-0","151449","2","98","0","0"
"0007637072","Boron trifluoride","1995","9999","0","0","0","2","0","0","","","","Pounds","7637-07-2","152132","2","98","0","0"
"0007664393","Hydrogen fluoride","1987","9999","1","0","0","0","0","0","","","","Pounds","7664-39-3","152371","2","98","0","0"
"0007664939","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","1987","9999","0","0","0","0","0","0","","","","Pounds","7664-93-9","152405","0","0","100","0"
"0007726956","Bromine","1995","9999","0","0","0","0","0","0","","","","Pounds","7726-95-6","153072","2","98","0","0"
"0007782492","Selenium","1987","9999","1","0","0","1","0","0","","","","Pounds","7782-49-2","154310","44","56","0","0"
"0007782505","Chlorine","1987","9999","1","0","0","0","0","0","","","","Pounds","7782-50-5","154328","2","98","0","0"
"0007803512","Phosphine","1995","9999","1","0","0","0","0","0","","","","Pounds","7803-51-2","156588","2","98","0","0"
"0010049044","Chlorine dioxide","1987","9999","0","0","0","0","0","0","","","","Pounds","10049-04-4","167296","2","98","0","0"
"0010061026","trans-1,3-Dichloropropene","1995","9999","0","1","0","0","0","0","","","","Pounds","10061-02-6","167452","1","31","68","0"
"0012122677","Zineb","1987","9999","0","0","0","2","0","0","","","","Pounds","12122-67-7","179374","0","2","98","0"
"0013356086","Fenbutatin oxide","1995","9999","0","0","0","2","0","0","","","","Pounds","13356-08-6","185488","0","0","100","0"
"0013474889","1,1-Dichloro-1,2,2,3,3-pentafluoropropane (HCFC-225cc)","1995","9999","0","0","0","0","0","0","","","","Pounds","13474-88-9","187435","0","0","100","0"
"0013684565","Desmedipham","1995","9999","0","0","0","0","0","0","","","","Pounds","13684-56-5","189803","5","9","86","0"
"0014302137","C.I. Pigment Green 36","1987","1989","0","0","0","0","0","0","","","","Pounds","14302-13-7","194787","0","0","100","0"
"0019044883","Oryzalin","1995","9999","0","0","0","0","0","0","","","","Pounds","19044-88-3","213793","3","49","48","0"
"0019666309","Oxadiazon","1995","9999","0","0","0","0","0","0","","","","Pounds","19666-30-9","215327","40","3","57","0"
"0020354261","Methazole","1995","9999","0","0","0","0","0","0","","","","Pounds","20354-26-1","217307","0","0","100","0"
"0020859738","Aluminum phosphide","1995","9999","0","0","0","2","0","0","","","","Pounds","20859-73-8","218818","2","98","0","0"
"0022781233","Bendiocarb","1995","9999","0","0","0","0","0","0","","","","Pounds","22781-23-3","222505","1","23","76","0"
"0023564058","Thiophanate-methyl","1995","9999","0","0","0","0","0","0","","","","Pounds","23564-05-8","224261","1","25","74","0"
"0025321226","Dichlorobenzene (mixed isomers)","1987","9999","0","1","0","0","0","0","","","","Pounds","25321-22-6","231902","8","47","45","0"
"0026471625","Toluene diisocyanate (mixed isomers)","1990","9999","0","1","0","0","0","0","","","","Pounds","26471-62-5","239681","2","1","97","0"
"0026644462","Triforine","1995","9999","0","0","0","0","0","0","","","","Pounds","26644-46-2","240960","0","0","100","0"
"0028249776","Thiobencarb","1995","9999","0","0","0","0","0","0","","","","Pounds","28249-77-6","248542","8","35","57","0"
"0035367385","Diflubenzuron","1995","9999","0","0","0","0","0","0","","","","Pounds","35367-38-5","269233","13","6","81","0"
"0038727558","Diethatyl ethyl","1995","9999","0","0","0","0","0","0","","","","Pounds","38727-55-8","277590","0","0","100","0"
"0050471448","Vinclozolin","1995","9999","0","0","0","0","0","0","","","","Pounds","50471-44-8","288738","0","0","100","0"
"0051338273","Diclofop methyl","1995","9999","0","0","0","0","0","0","","","","Pounds","51338-27-3","291435","0","0","100","0"
"0051630581","Fenvalerate","1995","9999","0","0","0","0","0","0","","","","Pounds","51630-58-1","292094","0","0","100","0"
"0052645531","Permethrin","1995","9999","0","0","0","0","0","0","","","","Pounds","52645-53-1","296012","38","0","62","0"
"0053404607","Dazomet, sodium salt","1995","9999","0","0","0","0","0","0","","","","Pounds","53404-60-7","298612","0","0","100","0"
"0055290647","Dimethipin","1995","9999","0","0","0","0","0","0","","","","Pounds","55290-64-7","303883","1","55","44","0"
"0055406536","3-Iodo-2-propynyl butylcarbamate","1995","9999","0","0","0","0","0","0","","","","Pounds","55406-53-6","304113","1","23","76","0"
"0057213691","Triclopyr-triethylammonium salt","1995","9999","0","0","0","0","0","0","","","","Pounds","57213-69-1","309120","1","25","74","0"
"0062476599","Acifluorfen, sodium salt","1995","9999","0","0","0","0","0","0","","","","Pounds","62476-59-9","325225","12","25","63","0"
"0067485294","Hydramethylnon","1995","9999","0","0","0","0","0","0","","","","Pounds","67485-29-4","358291","53","0","47","0"
"0068085858","Cyhalothrin","1995","9999","0","0","0","0","0","0","","","","Pounds","68085-85-8","392688","0","0","100","0"
"0000128665","C.I. Vat Yellow 4","1987","9999","0","0","0","0","0","0","","","","Pounds","128-66-5","34637","0","0","100","0"
"0000314409","Bromacil","1995","9999","0","0","0","0","0","0","","","","Pounds","314-40-9","42127","2","53","45","0"
"0007783202","Ammonium sulfate (solution)","1987","1993","0","0","0","0","0","0","","","","Pounds","7783-20-2","154559","0","0","100","0"
"0040487421","Pendimethalin","1995","9999","0","0","0","0","0","1","2000","9999","7","Pounds","40487-42-1","281436","47","1","52","0"
"0090982324","Chlorimuron-ethyl","1995","9999","0","0","0","0","0","0","","","","Pounds","90982-32-4","602326","1","23","76","0"
"0013194484","Ethoprop","1995","9999","0","0","0","0","0","0","","","","Pounds","13194-48-4","184630","10","29","61","0"
"0074051802","Sethoxydim","1995","9999","0","0","0","0","0","0","","","","Pounds","74051-80-2","581959","0","0","100","0"
"0000064186","Formic acid","1994","9999","0","0","0","0","0","0","","","","Pounds","64-18-6","3830","0","8","92","0"
"0000078886","2,3-Dichloropropene","1990","9999","0","0","0","0","0","0","","","","Pounds","78-88-6","7401","1","67","32","0"
"0000092875","Benzidine","1987","9999","1","1","0","0","0","0","","","","Pounds","92-87-5","14498","1","25","74","0"
"0000106478","p-Chloroaniline","1995","9999","0","1","0","0","0","0","","","","Pounds","106-47-8","23630","1","54","45","0"
"0000142596","Nabam","1995","9999","0","0","0","0","0","0","","","","Pounds","142-59-6","38844","0","10","90","0"
"0001319773","Cresol (mixed isomers)","1987","9999","1","0","0","0","0","0","","","","Pounds","1319-77-3","83550","0","8","92","0"
"0007782414","Fluorine","1995","9999","0","0","0","0","0","0","","","","Pounds","7782-41-4","154286","2","98","0","0"
"0000137417","Potassium N-methyldithiocarbamate","1995","9999","0","0","0","0","0","0","","","","Pounds","137-41-7","36962","0","27","73","0"
"0000138932","Disodium cyanodithioimidocarbonate","1995","9999","0","0","0","0","0","0","","","","Pounds","138-93-2","37309","0","0","100","0"
"0000139139","Nitrilotriacetic acid","1987","9999","0","1","0","0","0","0","","","","Pounds","139-13-9","37374","0","8","92","0"
"0000080057","4,4'-Isopropylidenediphenol","1987","9999","0","0","0","0","0","0","","","","Pounds","80-05-7","8110","5","14","81","0"
"0000076028","Trichloroacetyl chloride","1995","9999","0","0","0","0","0","0","","","","Pounds","76-02-8","6064","0","0","100","0"
"0000101906","Diglycidyl resorcinol ether","1995","9999","0","1","0","0","0","0","","","","Pounds","101-90-6","20446","1","25","74","0"
"0000117840","n-Dioctyl phthalate","1987","1992","0","0","0","0","0","0","","","","Pounds","117-84-0","29967","0","0","100","0"
