TRIFID,FACILITY,LATITUDE,LONGITUDE,STATEGEOID,FACILITY_NAME,STREET,CITY,COUNTYGEOID,STUSPS,ZIP_CODE,FAC_CLOSED_IND,ASGN_FEDERAL_IND,BIA_CODE,EPA_REGISTRY_ID,ESTIMATE
70508FRNKS7VERT,"FRANK'S CASING CREWS & RENTAL TOOLS INC 700 VEROT SCHOOL RD, LAFAYETTE, LA, 70508",,,22,FRANK'S CASING CREWS & RENTAL TOOLS INC,700 VEROT SCHOOL RD,LAFAYETTE,22055,LA,70508,0,C,,,True
